tweet_id,rating_numerator,rating_denominator,rating,favorite_count,retweet_count,day,month,year,name,dog_stage,image1_prediction,image2_prediction,image3_prediction,image1_confidence,image2_confidence,image3_confidence,img_num,image_link,tweet
751598357617971201,13,10,1.3,8699,3440,Sat ,Jul,2016,Toby,Unnamed,Toy_poodle,Miniature_poodle,Scottish_deerhound,0.757756,0.0351495,0.027698200000000003,1,https://pbs.twimg.com/media/Cm42t5vXEAAv4CS.jpg,This is Toby. A cat got his tongue. 13/10 adorable af https://t.co/fHQrBKYSLC
751251247299190784,10,10,1.0,13791,6695,Fri ,Jul,2016,Gilbert,Unnamed,Walker_hound,German_short-haired_pointer,English_foxhound,0.178852,0.115752,0.113796,1,https://pbs.twimg.com/ext_tw_video_thumb/751250895690731520/pu/img/eziHbU1KbgZg-ijN.jpg,This is Gilbert. He's being chased by a battalion of miniature floof cows. 10/10 we all believe in you Gilbert https://t.co/wayKZkDRTG
751132876104687617,10,10,1.0,5610,1480,Thu ,Jul,2016,Cooper,Puppo,Labrador_retriever,Chesapeake_bay_retriever,Golden_retriever,0.92939,0.0382535,0.0076102,1,https://pbs.twimg.com/media/CmyPXNOW8AEtaJ-.jpg,This is Cooper. He's just so damn happy. 10/10 what's your secret puppo? https://t.co/yToDwVXEpA
750719632563142656,12,10,1.2,14621,5747,Wed ,Jul,2016,Meyer,Unnamed,Pembroke,Cardigan,Basenji,0.972587,0.0147717,0.00579803,1,https://pbs.twimg.com/media/CmsXg9AWgAAs6Ui.jpg,This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af https://t.co/WS6BoApYyL
750117059602808832,10,10,1.0,4740,1466,Tue ,Jul,2016,Calvin,Unnamed,Shih-tzu,Lhasa,Pekinese,0.814405,0.17522,0.0080723,2,https://pbs.twimg.com/media/Cmjzc-oWEAESFCm.jpg,This is Calvin. He just loves America so much. 10/10 would roll around in flag with https://t.co/RXdzWaCQHm
750056684286914561,11,10,1.1,3444,1011,Mon ,Jul,2016,Jameson,Unnamed,Saluki,Borzoi,Labrador_retriever,0.484428,0.26355,0.0770038,1,https://pbs.twimg.com/media/Cmfx2oNW8AAGg4H.jpg,This is Jameson. He had a few too many in the name of freedom. I can't not respect that. 11/10 'Merica https://t.co/8zQvXM6pG5
750041628174217216,13,10,1.3,3502,703,Mon ,Jul,2016,Beau,Unnamed,Labrador_retriever,Maltese_dog,Golden_retriever,0.252031,0.18809,0.133017,1,https://pbs.twimg.com/media/CmfssOtXYAAKa_Z.jpg,This is Beau. He's trying to keep his daddy from packing to leave for Annual Training. 13/10 and now I'm crying https://t.co/7JeDfQvzzI
749996283729883136,12,10,1.2,3331,919,Mon ,Jul,2016,Bo,Unnamed,Old_english_sheepdog,West_highland_white_terrier,Soft-coated_wheaten_terrier,0.515319,0.15104,0.05642000000000001,1,https://pbs.twimg.com/media/CmfoyrrW8AA8v7w.jpg,This is Bo. He emanates happiness. 12/10 I could cut the freedom with a knife https://t.co/c7LNFt39eR
749774190421639168,12,10,1.2,5114,1493,Mon ,Jul,2016,Lucy,Unnamed,Pekinese,Chihuahua,Blenheim_spaniel,0.8790120000000001,0.054855,0.021041,1,https://pbs.twimg.com/media/Cme7pg2XEAATMnP.jpg,This is Lucy. She's a Benebop Cumberplop. 12/10 would hold against my face https://t.co/4yXa801fgl
749417653287129088,11,10,1.1,6721,1904,Sun ,Jul,2016,Finn,Pupper,Papillon,Shetland_sheepdog,Collie,0.772894,0.0424076,0.0423131,2,https://pbs.twimg.com/media/CmZ3YH9WEAAowi3.jpg,This is Finn. He's the most unphotogenic pupper of all time. 11/10 https://t.co/qvA2rCUl6v
749395845976588288,10,10,1.0,9488,3951,Sun ,Jul,2016,George,Unnamed,Pomeranian,Chow,Keeshond,0.973715,0.0207581,0.00378436,1,https://pbs.twimg.com/media/CmZjizYW8AA3FCN.jpg,This is George. He just remembered that bees are dying globally at an alarming rate. Scary stuff George. 10/10 https://t.co/lznl6QGkYc
749064354620928000,11,10,1.1,5277,1714,Sat ,Jul,2016,Winston,Unnamed,Pug,Brabancon_griffon,Pekinese,0.985222,0.00331366,0.00298888,2,https://pbs.twimg.com/media/CmU2DVWWgAArvp3.jpg,Meet Winston. He's pupset because I forgot to mention that it's Canada Day today. 11/10 please forgive me Winston https://t.co/xEY8dbJxnF
748977405889503236,10,10,1.0,11235,3759,Fri ,Jul,2016,Not,Unnamed,German_short-haired_pointer,Bluetick,English_setter,0.742216,0.15281,0.0518347,1,https://pbs.twimg.com/media/CmTm-XQXEAAEyN6.jpg,What jokester sent in a pic without a dog in it? This is not @rock_rates. This is @dog_rates. Thank you ...10/10 https://t.co/nDPaYHrtNX
748932637671223296,13,10,1.3,6461,2564,Fri ,Jul,2016,Divine,Doggo,Borzoi,Wire-haired_fox_terrier,English_setter,0.742912,0.204082,0.0210323,1,https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg,Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet https://t.co/BbcABzohKb
748699167502000129,11,10,1.1,5213,1814,Fri ,Jul,2016,Tripp,Unnamed,Pembroke,Cardigan,Kelpie,0.849029,0.0836288,0.0243945,1,https://pbs.twimg.com/media/CmPp5pOXgAAD_SG.jpg,Meet Tripp. He's being eaten by a sherk and doesn't even care. Unfazed af. 11/10 keep doin you Tripp https://t.co/gGxjthmG1c
748568946752774144,12,10,1.2,2411,776,Thu ,Jun,2016,Cora,Unnamed,Tibetan_terrier,Toy_poodle,Miniature_poodle,0.32816100000000004,0.304836,0.0708784,1,https://pbs.twimg.com/ext_tw_video_thumb/748568890477789184/pu/img/1MzP7FuodJdHw8zA.jpg,This is Cora. She rings a bell for treats. 12/10 precious af (vid by @skyehellenkamp) https://t.co/uUncaAGH18
748324050481647620,11,10,1.1,4078,867,Thu ,Jun,2016,Duke,Unnamed,Shetland_sheepdog,Collie,Pembroke,0.880499,0.107901,0.00360667,1,https://pbs.twimg.com/media/CmKUwImXIAA58f5.jpg,This is Duke. He permanently looks like he just tripped over something. 11/10 https://t.co/1sNtG7GgiO
747844099428986880,11,10,1.1,3084,851,Tue ,Jun,2016,Huxley,Unnamed,Pembroke,Papillon,Chihuahua,0.360428,0.26313400000000003,0.131246,1,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz
747600769478692864,10,10,1.0,2545,619,Tue ,Jun,2016,Bookstore,Unnamed,Chesapeake_bay_retriever,Weimaraner,Labrador_retriever,0.804363,0.0544311,0.0432676,1,https://pbs.twimg.com/media/CmAC7ehXEAAqSuW.jpg,This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively https://t.co/eUGjGjjFVJ
746872823977771008,11,10,1.1,6593,2429,Sun ,Jun,2016,A,Unnamed,Pembroke,Beagle,Italian_greyhound,0.540201,0.207835,0.0435649,1,https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg,This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2
746507379341139972,10,10,1.0,5094,1226,Sat ,Jun,2016,Shiloh,Unnamed,Toy_poodle,Lakeland_terrier,Affenpinscher,0.508292,0.234458,0.08456280000000001,1,https://pbs.twimg.com/media/Clwgf4bWgAAB15c.jpg,This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet https://t.co/PlR6hjqvr5
746131877086527488,10,10,1.0,7565,2511,Fri ,Jun,2016,Gustav,Unnamed,Chow,Pomeranian,Norwich_terrier,0.575637,0.19595,0.141224,1,https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg,This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away https://t.co/uRI7HBgGJX
746056683365994496,11,10,1.1,3904,931,Thu ,Jun,2016,Arlen,Unnamed,Shetland_sheepdog,Collie,Borzoi,0.43332,0.335997,0.177179,1,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx
745789745784041472,10,10,1.0,4437,1207,Thu ,Jun,2016,Gus,Unnamed,Pekinese,Shih-tzu,Cocker_spaniel,0.984267,0.00894166,0.00192826,1,https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg,This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu
745057283344719872,12,10,1.2,7945,2585,Tue ,Jun,2016,Oliver,Unnamed,Shetland_sheepdog,Collie,Border_collie,0.963985,0.0262057,0.00454365,2,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA
744971049620602880,12,10,1.2,8652,3042,Mon ,Jun,2016,Indie,Unnamed,Toy_poodle,Golden_retriever,Miniature_poodle,0.497755,0.282017,0.0900324,1,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r
744709971296780288,10,10,1.0,6150,1771,Mon ,Jun,2016,Harvey,Unnamed,Shetland_sheepdog,Samoyed,Collie,0.234431,0.114876,0.08661369999999999,1,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg,This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT
743980027717509120,11,10,1.1,4551,1231,Sat ,Jun,2016,Geno,Unnamed,Bull_mastiff,Rhodesian_ridgeback,Pug,0.97573,0.00807261,0.00557087,1,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2
743609206067040256,10,10,1.0,4917,1560,Fri ,Jun,2016,Stark,Unnamed,Weimaraner,American_staffordshire_terrier,Great_dane,0.982794,0.0047664,0.00343201,3,https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg,Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA
743253157753532416,10,10,1.0,4624,1366,Thu ,Jun,2016,Kilo,Puppo,Malamute,Siberian_husky,Eskimo_dog,0.442612,0.368137,0.177822,1,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx"
743222593470234624,12,10,1.2,6792,2164,Wed ,Jun,2016,A,Pupper,Kuvasz,Soft-coated_wheaten_terrier,Golden_retriever,0.350629,0.182782,0.08766239999999999,1,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa
743210557239623680,10,10,1.0,4215,1560,Wed ,Jun,2016,Kayla,Unnamed,Golden_retriever,Chesapeake_bay_retriever,Labrador_retriever,0.930705,0.0259341,0.00753536,1,https://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg,"Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO"
742423170473463808,12,10,1.2,10812,4319,Mon ,Jun,2016,Bell,Unnamed,Pug,Brabancon_griffon,French_bulldog,0.99731,0.00118563,0.000427989,1,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b
742385895052087300,11,10,1.1,7457,2266,Mon ,Jun,2016,Phil,Unnamed,Cardigan,Border_collie,Appenzeller,0.5669109999999999,0.117566,0.047664,1,https://pbs.twimg.com/media/Ck18CFcXIAAUWoy.jpg,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq
741743634094141440,11,10,1.1,8945,3144,Sat ,Jun,2016,Aqua,Pupper,Labrador_retriever,Flat-coated_retriever,Chesapeake_bay_retriever,0.786089,0.0486524,0.0346933,1,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE
741303864243200000,12,10,1.2,9631,3650,Fri ,Jun,2016,Theodore,Unnamed,Chihuahua,Pug,Pekinese,0.7681560000000001,0.0149016,0.0128158,1,https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ
740995100998766593,10,10,1.0,7018,3154,Thu ,Jun,2016,Leo,Unnamed,Malamute,Samoyed,Siberian_husky,0.454363,0.215967,0.07750030000000001,1,https://pbs.twimg.com/media/CkiLHCjUUAAPwUr.jpg,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ
740214038584557568,10,10,1.0,7335,2220,Tue ,Jun,2016,Getting,Unnamed,Chesapeake_bay_retriever,Labrador_retriever,Vizsla,0.586414,0.189782,0.0676072,1,https://pbs.twimg.com/media/CkXEu2OUoAAs8yU.jpg,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X
739932936087216128,10,10,1.0,4443,1217,Mon ,Jun,2016,Rorie,Unnamed,Redbone,Beagle,Vizsla,0.243904,0.210975,0.076443,1,https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1
738166403467907072,12,10,1.2,9635,3828,Thu ,Jun,2016,Axel,Unnamed,Keeshond,Norwegian_elkhound,Malamute,0.8788860000000001,0.0866594,0.0212803,2,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs
737826014890496000,10,10,1.0,5757,2006,Wed ,Jun,2016,Remy,Unnamed,Vizsla,Rhodesian_ridgeback,Chesapeake_bay_retriever,0.990391,0.00560474,0.00286936,1,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK
736736130620620800,13,10,1.3,4736,1972,Sun ,May,2016,Chadrick,Unnamed,Schipperke,Groenendael,Labrador_retriever,0.545502,0.298622,0.030986400000000008,1,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW
736225175608430592,10,10,1.0,8901,3115,Fri ,May,2016,Very,Unnamed,Labrador_retriever,West_highland_white_terrier,Cocker_spaniel,0.399217,0.13771,0.0620327,1,https://pbs.twimg.com/media/CjeY5DKXEAA3WkD.jpg,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc
735991953473572864,11,10,1.1,3934,1283,Fri ,May,2016,Maxaroni,Unnamed,Cocker_spaniel,Toy_poodle,Soft-coated_wheaten_terrier,0.961643,0.0115469,0.00490333,2,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca
734776360183431168,11,10,1.1,2742,608,Mon ,May,2016,Livvie,Unnamed,Siberian_husky,Eskimo_dog,Malamute,0.304902,0.155147,0.050942400000000006,1,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO
733828123016450049,10,10,1.0,3926,881,Sat ,May,2016,Terry,Unnamed,Beagle,Walker_hound,Saint_bernard,0.472324,0.121779,0.11464,2,https://pbs.twimg.com/media/Ci8UxxcW0AYgHDh.jpg,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ
733822306246479872,10,10,1.0,4015,1141,Sat ,May,2016,Moose,Floofer,Lhasa,Shih-tzu,Tibetan_terrier,0.457356,0.371282,0.048359,1,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL
732726085725589504,11,10,1.1,3855,1003,Wed ,May,2016,Aldrick,Unnamed,Pomeranian,Samoyed,Chow,0.961902,0.0242893,0.00577178,1,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL
732005617171337216,11,10,1.1,16324,6154,Mon ,May,2016,Larry,Unnamed,English_setter,Border_collie,Cocker_spaniel,0.677408,0.052724,0.0485719,1,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r
731285275100512256,12,10,1.2,3798,1090,Sat ,May,2016,Solomon,Unnamed,Pembroke,Cardigan,Chihuahua,0.967103,0.0211264,0.00223107,1,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP
730573383004487680,10,10,1.0,5407,2435,Thu ,May,2016,Rooney,Pupper,American_staffordshire_terrier,Labrador_retriever,Weimaraner,0.810158,0.058204999999999986,0.027929500000000003,2,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV
730427201120833536,11,10,1.1,3809,1176,Wed ,May,2016,Crystal,Unnamed,Eskimo_dog,Siberian_husky,Staffordshire_bullterrier,0.682082,0.289288,0.00877069,1,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG
730211855403241472,11,10,1.1,4180,1182,Wed ,May,2016,Ziva,Unnamed,Pug,Norwegian_elkhound,German_shepherd,0.341663,0.171222,0.124687,1,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE
729463711119904772,13,10,1.3,6340,2586,Mon ,May,2016,Pupcasso,Unnamed,German_shepherd,Doberman,Basenji,0.829307,0.0225,0.0211901,1,https://pbs.twimg.com/media/Ch-TXpFXAAAwPGf.jpg,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0
728986383096946689,11,10,1.1,3460,917,Sat ,May,2016,Puff,Unnamed,Maltese_dog,Toy_poodle,Miniature_poodle,0.95207,0.0272706,0.00487436,2,https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B"
728751179681943552,10,10,1.0,3032,757,Sat ,May,2016,Flurpson,Unnamed,Saint_bernard,Collie,Borzoi,0.48205,0.20274,0.0379758,1,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE
728387165835677696,12,10,1.2,3999,1075,Fri ,May,2016,Enchilada,Unnamed,Collie,Great_pyrenees,Keeshond,0.266414,0.138546,0.109014,1,https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP"
728046963732717569,11,10,1.1,4722,1328,Thu ,May,2016,Raymond,Unnamed,Newfoundland,Groenendael,German_shepherd,0.255971,0.175583,0.164135,1,https://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ
727685679342333952,12,10,1.2,3206,720,Wed ,May,2016,Cilantro,Unnamed,Border_collie,Collie,Eskimo_dog,0.462408,0.214556,0.0356036,1,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5
727175381690781696,10,10,1.0,4209,1540,Mon ,May,2016,Karll,Unnamed,Flat-coated_retriever,Great_dane,Labrador_retriever,0.656463,0.0847658,0.0589085,2,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp
726887082820554753,10,10,1.0,4195,1677,Sun ,May,2016,Blitz,Unnamed,Soft-coated_wheaten_terrier,Irish_terrier,Chesapeake_bay_retriever,0.5159189999999999,0.162655,0.125182,1,https://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy
726828223124897792,12,10,1.2,3882,1124,Sun ,May,2016,Bloop,Unnamed,Miniature_pinscher,Border_terrier,Labrador_retriever,0.255327,0.181279,0.125185,1,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA
725842289046749185,12,10,1.2,7691,2970,Fri ,Apr,2016,Colby,Unnamed,Toy_poodle,Miniature_poodle,Chesapeake_bay_retriever,0.420463,0.13264,0.121523,1,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH
725786712245440512,11,10,1.1,4537,1527,Thu ,Apr,2016,Lillie,Pupper,Chow,Samoyed,Kuvasz,0.33576100000000003,0.167173,0.145715,1,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw
725729321944506368,12,10,1.2,5646,2009,Thu ,Apr,2016,Lola,Unnamed,Boxer,Bull_mastiff,French_bulldog,0.599076,0.177318,0.141461,1,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU
724983749226668032,12,10,1.2,4040,1462,Tue ,Apr,2016,Fred,Unnamed,Golden_retriever,Great_pyrenees,Cocker_spaniel,0.67575,0.0951679,0.0760429,1,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD
724049859469295616,10,10,1.0,4738,1984,Sun ,Apr,2016,Kreggory,Unnamed,Border_collie,Collie,Shetland_sheepdog,0.581835,0.344588,0.0435842,1,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT
724046343203856385,10,10,1.0,2901,620,Sun ,Apr,2016,Sarge,Unnamed,Boxer,Bull_mastiff,Great_dane,0.8262719999999999,0.158595,0.0118586,1,https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL"
723912936180330496,12,10,1.2,4236,1374,Sat ,Apr,2016,Sugar,Unnamed,Samoyed,Pomeranian,Chow,0.991772,0.00362638,0.00223183,1,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm
722613351520608256,12,10,1.2,5393,1831,Wed ,Apr,2016,Schnitzel,Unnamed,Labrador_retriever,Golden_retriever,Chow,0.5309149999999999,0.28823000000000004,0.0448537,1,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY
721503162398597120,11,10,1.1,5086,2124,Sun ,Apr,2016,Panda,Unnamed,Pomeranian,Chihuahua,Pekinese,0.99775,0.001248,0.000775002,3,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE
720775346191278080,10,10,1.0,2702,760,Fri ,Apr,2016,Berkeley,Unnamed,Newfoundland,Groenendael,Giant_schnauzer,0.48997,0.174497,0.07906669999999999,1,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej
720389942216527872,11,10,1.1,6974,2840,Wed ,Apr,2016,Ralphé,Unnamed,Pembroke,Cardigan,Eskimo_dog,0.873977,0.0433385,0.0191971,1,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk
719551379208073216,10,10,1.0,5515,2192,Mon ,Apr,2016,Harnold,Unnamed,Malamute,Siberian_husky,Eskimo_dog,0.873233,0.07643539999999999,0.035745,1,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln
719339463458033665,10,10,1.0,4822,1403,Mon ,Apr,2016,Lucy,Unnamed,Golden_retriever,Borzoi,Leonberg,0.765778,0.0711481,0.0703705,1,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R
719332531645071360,11,10,1.1,3711,1078,Mon ,Apr,2016,Pippa,Unnamed,Dandie_dinmont,Miniature_poodle,Norfolk_terrier,0.224415,0.204882,0.0906329,1,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz
718971898235854848,10,10,1.0,3818,1231,Sun ,Apr,2016,Sadie,Unnamed,Golden_retriever,Saint_bernard,Labrador_retriever,0.14039400000000002,0.118769,0.0754917,1,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT
718613305783398402,11,10,1.1,2669,542,Sat ,Apr,2016,Carper,Unnamed,Labrador_retriever,German_short-haired_pointer,Chesapeake_bay_retriever,0.58458,0.34065700000000004,0.0319751,1,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj
718234618122661888,11,10,1.1,4217,1127,Fri ,Apr,2016,Suki,Unnamed,Malamute,Siberian_husky,Eskimo_dog,0.370152,0.356398,0.271042,1,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb
